primary_key,key_value,column_name,old_value,new_value,modified_at
cod_id,42719,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,42719,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,42941,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,42941,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,42943,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,42943,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,42945,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,42945,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,43251,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,43251,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,43253,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,43253,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,43469,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,43469,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44189,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44189,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44391,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44391,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44393,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44393,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44401,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44401,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44403,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44403,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44443,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44443,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44445,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44445,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,44469,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,44469,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4486,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4486,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,450,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,450,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45229,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45229,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4525,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4525,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4528,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4528,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45296,latitude,50.08804,50.087229,2024-12-18 04:56:02
cod_id,45296,longitude,14.42076,14.42461,2024-12-18 04:56:02
cod_id,45296,modified_at,2024-12-10 07:30:28,2024-12-18 04:56:02,2024-12-18 04:56:02
cod_id,45461,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45461,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45548,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45548,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45549,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45549,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45552,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45552,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45553,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45553,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45599,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45599,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45606,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45606,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4561,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4561,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,45626,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,45626,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,461,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,461,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4657,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4657,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4666,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4666,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,46817,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,46817,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,46821,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,46821,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47003,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47003,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47044,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47044,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47045,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47045,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47046,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47046,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47047,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47047,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47075,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47075,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47086,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47086,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47112,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47112,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4720,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4720,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47225,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47225,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47232,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47232,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47233,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47233,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47270,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47270,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47271,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47271,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47315,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47315,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47333,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47333,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47338,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47338,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47343,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47343,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,474,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,474,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47409,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47409,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47428,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47428,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,4744,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,4744,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47549,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47549,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47601,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47601,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,478,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,478,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47814,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47814,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47835,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47835,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,47836,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,47836,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,480,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,480,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48060,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48060,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48154,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48154,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48160,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48160,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,482,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,482,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48204,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48204,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48205,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48205,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48206,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48206,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48207,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48207,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48221,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48221,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,484,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,484,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48436,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48436,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48437,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48437,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48444,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48444,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48478,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48478,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48586,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48586,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,486,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,486,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48687,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48687,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,488,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,488,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48848,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48848,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,48849,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,48849,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,490,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,490,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49066,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49066,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49197,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49197,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,492,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,492,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49398,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49398,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,494,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,494,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49417,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49417,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49421,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49421,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49486,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49486,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49526,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49526,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,496,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,496,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49625,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,49625,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,49641,IsActive,1,0,2024-12-18 08:22:48
cod_id,49641,cashier_type,1,0,2024-12-18 08:22:48
cod_id,49641,modified_at,2024-10-18 10:41:39,2024-12-18 08:22:48,2024-12-18 08:22:48
cod_id,49641,updated_by,rohit.singh@prioticket.com,"updated_by, rohit.singh_4@prioticket.com",2024-12-18 08:22:48
cod_id,49653,IsActive,1,0,2024-12-18 08:23:30
cod_id,49653,cashier_type,1,0,2024-12-18 08:23:30
cod_id,49653,modified_at,2024-10-18 10:41:39,2024-12-18 08:23:30,2024-12-18 08:23:30
cod_id,49653,updated_by,rohit.singh@prioticket.com,"updated_by, rohit.singh_5@prioticket.com",2024-12-18 08:23:30
cod_id,49655,IsActive,1,0,2024-12-18 08:23:21
cod_id,49655,cashier_type,1,0,2024-12-18 08:23:21
cod_id,49655,modified_at,2024-10-18 10:41:39,2024-12-18 08:23:21,2024-12-18 08:23:21
cod_id,49655,updated_by,rohit.singh@prioticket.com,"updated_by, rohit.singh_5@prioticket.com",2024-12-18 08:23:21
cod_id,49657,IsActive,1,0,2024-12-18 08:16:44
cod_id,49657,cashier_type,1,0,2024-12-18 08:16:44
cod_id,49657,modified_at,2024-10-18 10:41:39,2024-12-18 08:16:44,2024-12-18 08:16:44
cod_id,49657,updated_by,rohit.singh@prioticket.com,"updated_by, rohit.singh_1@prioticket.com",2024-12-18 08:16:44
cod_id,498,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,498,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,500,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,500,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,502,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,502,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,504,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,504,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50565,latitude,40.759976,40.763761,2024-12-17 05:26:02
cod_id,50565,longitude,-73.979977,-73.974292,2024-12-17 05:26:02
cod_id,50565,modified_at,2024-12-10 07:30:28,2024-12-17 05:26:02,2024-12-17 05:26:02
cod_id,506,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,506,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50621,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50621,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50683,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50683,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50684,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50684,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50687,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50687,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50691,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50691,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50692,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50692,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50724,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50724,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50747,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50747,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50749,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50749,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,508,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,508,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50809,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50809,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50965,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50965,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,50966,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,50966,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,510,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,510,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51008,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,51008,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51082,IsActive,1,0,2024-12-18 08:22:08
cod_id,51082,cashier_type,1,0,2024-12-18 08:22:08
cod_id,51082,modified_at,2024-10-28 09:45:33,2024-12-18 08:22:08,2024-12-18 08:22:08
cod_id,51082,updated_by,rohit.singh@prioticket.com,"updated_by, rohit.singh_3@prioticket.com",2024-12-18 08:22:08
cod_id,51084,IsActive,1,0,2024-12-18 08:21:34
cod_id,51084,cashier_type,1,0,2024-12-18 08:21:34
cod_id,51084,modified_at,2024-10-18 10:41:39,2024-12-18 08:21:34,2024-12-18 08:21:34
cod_id,51084,updated_by,rohit.singh@prioticket.com,"updated_by, rohit.singh_2@prioticket.com",2024-12-18 08:21:34
cod_id,51105,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,51105,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,512,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,512,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51299,currency_code,CZK,EUR,2024-12-17 11:25:54
cod_id,51299,hex_code,&#x4b;,&#x20ac;,2024-12-17 11:25:54
cod_id,51299,modified_at,2024-08-29 09:52:28,2024-12-17 11:25:54,2024-12-17 11:25:54
cod_id,514,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,514,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51405,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,51405,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51410,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,51410,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,516,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,516,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51628,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,51628,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
cod_id,51720,modified_at,2024-12-13 02:39:56,2024-12-17 08:52:23,2024-12-17 08:52:23
cod_id,51720,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
