primary_key,key_value,column_name,old_value,new_value,modified_at
mec_id,1042,longDesc,"<p>A luxurious wintasting for 2 people includint guided tour through the winemuseum.</p>
<p>In the always beautiful Arnhem, you can find one of the oldest wineries in the Netherlands. This is the largest winery of our country. Enter the world of wine and stroll along long rows of oak barrels and wine racks filled with the most delicious wines. Thousands of bottles that ripen under ideal conditions, will be consumed when the aftertaste is at its peak.</p>
<p>At this museum you will not only discover the impressive history of winemaking, yet an explanation is also given on the role of wine in society. Here you feel like you are in a real French chateau and it becomes even better when the exquisite tasting of 5 wines starts. The wine tasting is for 2 people, which means that it is only 27,50 euro per person.</p>
<p>Come visit and become an expert in tasting and theory.</p>","<p>A luxurious wintasting for 2 people includint guided tour through the winemuseum.</p>\n<p>In the always beautiful Arnhem, you can find one of the oldest wineries in the Netherlands. This is the largest winery of our country. Enter the world of wine and stroll along long rows of oak barrels and wine racks filled with the most delicious wines. Thousands of bottles that ripen under ideal conditions, will be consumed when the aftertaste is at its peak.</p>\n<p>At this museum you will not only discover the impressive history of winemaking, yet an explanation is also given on the role of wine in society. Here you feel like you are in a real French chateau and it becomes even better when the exquisite tasting of 5 wines starts. The wine tasting is for 2 people, which means that it is only 27,50 euro per person.</p>\n<p>Come visit and become an expert in tasting and theory.</p>",2024-12-17 08:52:23
mec_id,1042,postingEventTitle,Luxurious Winetasting 	,Luxurious Winetasting \t,2024-12-17 08:52:23
mec_id,1042,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1042,shortDesc,"A luxurious wintasting for 2 people includint guided tour through the winemuseum	
	",A luxurious wintasting for 2 people includint guided tour through the winemuseum\t\n\t,2024-12-17 08:52:23
mec_id,1043,postingEventTitle,Water Museum	,Water Museum\t,2024-12-17 08:52:23
mec_id,1043,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1043,shortDesc,"Museum about Holland and water.	
	",Museum about Holland and water.\t\n\t,2024-12-17 08:52:23
mec_id,1044,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1044,shortDesc,"Private collection of Hendrik Willem Mesdag.	
	",Private collection of Hendrik Willem Mesdag.\t\n\t,2024-12-17 08:52:23
mec_id,1046,longDesc,"<p>45 minute citytour by bus through Maastricht! <br /> </p>
<p>""A 45-minutes bustour, during which you can explore the historic and modern Maastricht on a conventient and original way. The route includes the ancient walls, the historic inner harbor &rsquo;t Bassin, the Market, the Vrijhof, the cozy Wyck with buildings from the early 20th century, the architectural district C&eacute;ramique with Bonnefantenmuseum, the Government (where the Treaty of Maastricht was signed) and St. Pietersberg. An ideal opportunity to discover Maastricht.</p>
<p>It is necessary to make a reservation for this Tourat info@stiphout.nl"" <br /><br /></p>","<p>45 minute citytour by bus through Maastricht! <br /> </p>\n<p>""A 45-minutes bustour, during which you can explore the historic and modern Maastricht on a conventient and original way. The route includes the ancient walls, the historic inner harbor &rsquo;t Bassin, the Market, the Vrijhof, the cozy Wyck with buildings from the early 20th century, the architectural district C&eacute;ramique with Bonnefantenmuseum, the Government (where the Treaty of Maastricht was signed) and St. Pietersberg. An ideal opportunity to discover Maastricht.</p>\n<p>It is necessary to make a reservation for this Tourat info@stiphout.nl"" <br /><br /></p>",2024-12-17 08:52:23
mec_id,1046,postingEventTitle,Citytour by Bus Maastricht - Stiphout	,Citytour by Bus Maastricht - Stiphout\t,2024-12-17 08:52:23
mec_id,1046,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1046,scan_info,Customer can enter (or) ticket for Exhibition xyz	,Customer can enter (or) ticket for Exhibition xyz\t,2024-12-17 08:52:23
mec_id,1046,shortDesc,"45 minute citytour by bus through Maastricht!	
	",45 minute citytour by bus through Maastricht!\t\n\t,2024-12-17 08:52:23
mec_id,1047,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1047,shortDesc,"National Park with a museum inside.
	",National Park with a museum inside.\n\t,2024-12-17 08:52:23
mec_id,1048,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,10480,daily_cron_processed,0,1,2024-12-18 00:38:02
mec_id,1050,longDesc,"<p>The Dutch Resistance Museum is dedicated to the history of fighting against the oppression by Nazi Germany during World War II. Pictures, films and installations show the people who fought against the occupying forces.</p>
<p>Do you wonder in what ways the Dutch resisted during WWII</p>
<p>Where there is war, there is resistance. Before, during and after the war people gathered to prepare plans, helped other people to hide and tried to call attention to what is happening and what is going wrong. In Amsterdam, the Dutch Resistance Museum is entirely dedicated to the history of fighting against the oppression by Nazi Germany during World War II. Pictures, films and installations show the history of people who fought against the occupying forces.<br /><br /></p>","<p>The Dutch Resistance Museum is dedicated to the history of fighting against the oppression by Nazi Germany during World War II. Pictures, films and installations show the people who fought against the occupying forces.</p>\n<p>Do you wonder in what ways the Dutch resisted during WWII</p>\n<p>Where there is war, there is resistance. Before, during and after the war people gathered to prepare plans, helped other people to hide and tried to call attention to what is happening and what is going wrong. In Amsterdam, the Dutch Resistance Museum is entirely dedicated to the history of fighting against the oppression by Nazi Germany during World War II. Pictures, films and installations show the history of people who fought against the occupying forces.<br /><br /></p>",2024-12-17 08:52:23
mec_id,1050,postingEventTitle,Dutch Resistance Museum	,Dutch Resistance Museum\t,2024-12-17 08:52:23
mec_id,1050,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1050,shortDesc,"the Dutch Resistance Museum is entirely dedicated to the history of fighting against the oppression by Nazi Germany during World War II	
	",the Dutch Resistance Museum is entirely dedicated to the history of fighting against the oppression by Nazi Germany during World War II\t\n\t,2024-12-17 08:52:23
mec_id,1051,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1052,postingEventTitle,Pannenkoekenboot Amsterdam	,Pannenkoekenboot Amsterdam\t,2024-12-17 08:52:23
mec_id,1052,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1052,shortDesc,"A typical Dutch meal during a cruise in Amsterdam
	",A typical Dutch meal during a cruise in Amsterdam\n\t,2024-12-17 08:52:23
mec_id,1053,longDesc,"<p>Contemporary Art in an Impressive Setting</p>
<p>Would you like to visit the oldest building in Amsterdam Then head to the heart of the red light district, where the Old Church is located. In the beginning of the 13th century, a small wooden chapel was built. During different construction periods, this chapel grew to become the great church it is today. The Old Church also served as a cemetery, where more than 10.000 residents of Amsterdam are buried. Unknown people as well as famous inhabitants have their grave here for example, Rembrandts wife Saskia, famous Dutch admirals and important regents of Amsterdam.&nbsp;<br /><br /></p>","<p>Contemporary Art in an Impressive Setting</p>\n<p>Would you like to visit the oldest building in Amsterdam Then head to the heart of the red light district, where the Old Church is located. In the beginning of the 13th century, a small wooden chapel was built. During different construction periods, this chapel grew to become the great church it is today. The Old Church also served as a cemetery, where more than 10.000 residents of Amsterdam are buried. Unknown people as well as famous inhabitants have their grave here for example, Rembrandts wife Saskia, famous Dutch admirals and important regents of Amsterdam.&nbsp;<br /><br /></p>",2024-12-17 08:52:23
mec_id,1053,postingEventTitle,Oude Kerk	,Oude Kerk\t,2024-12-17 08:52:23
mec_id,1053,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1053,shortDesc,"Would you like to visit the oldest building in Amsterdam. Then head to the heart of the red light district. 
	",Would you like to visit the oldest building in Amsterdam. Then head to the heart of the red light district. \n\t,2024-12-17 08:52:23
mec_id,1054,longDesc,"Step into the shoes of an old Dutch miller (or maybe a young one – who knows?) at the Sloten Windmill, a functioning draining mill with an adjoining museum on the outskirts of Amsterdam.

This rotating beauty dates back to 1847, and it's one of the few windmills that are open to the public. Getting a tour inside is a real rare treat. See how the mill controls the water levels in Amsterdam West, how the sails are turning, and more. With sea levels rising, this could all be vital information!
","Step into the shoes of an old Dutch miller (or maybe a young one – who knows?) at the Sloten Windmill, a functioning draining mill with an adjoining museum on the outskirts of Amsterdam.\n\nThis rotating beauty dates back to 1847, and it's one of the few windmills that are open to the public. Getting a tour inside is a real rare treat. See how the mill controls the water levels in Amsterdam West, how the sails are turning, and more. With sea levels rising, this could all be vital information!\n",2024-12-17 08:52:23
mec_id,1054,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1054,shortDesc,"A museum in a typical Dutch windmill in Amsterdam 
Despite the fact that there are hundreds of mills in the Netherlands, the mill of Sloten is a unique one. This windmill is a totally reconstructed polder mill from 1847. You will find mill in the outskirts of Amsterdam.
The mill can be visited the entire year round. You will get a guided tour by the volunteer and discover everything about living and working in a windmill. The mill is very accessible for elderly and people in wheelchairs since there is an elevator inside the mill.","A museum in a typical Dutch windmill in Amsterdam \nDespite the fact that there are hundreds of mills in the Netherlands, the mill of Sloten is a unique one. This windmill is a totally reconstructed polder mill from 1847. You will find mill in the outskirts of Amsterdam.\nThe mill can be visited the entire year round. You will get a guided tour by the volunteer and discover everything about living and working in a windmill. The mill is very accessible for elderly and people in wheelchairs since there is an elevator inside the mill.",2024-12-17 08:52:23
mec_id,1055,longDesc,"<p>The beautiful botanical gardens are among the oldest in the world. More than 4.000 plants can be found in the picturesque buildings and gardens of the Hortus. </p>
<p>One of the Oldest Botanical Gardens in the World</p>
<p>Escape the hustle and bustle of the city and take a break in the Hortus Botanicus located in the middle of Amsterdam. The beautiful botanical gardens are among the oldest in the world. More than 4.000 plants can be found in the picturesque buildings and gardens of the Hortus. Both tourists and locals love spending time at this charming place that once was used as a herb garden for pharmacists and doctors. Nowadays, it is a great spot to relax and a must see for nature lovers.&nbsp;<br /> <br /><br /></p>","<p>The beautiful botanical gardens are among the oldest in the world. More than 4.000 plants can be found in the picturesque buildings and gardens of the Hortus. </p>\n<p>One of the Oldest Botanical Gardens in the World</p>\n<p>Escape the hustle and bustle of the city and take a break in the Hortus Botanicus located in the middle of Amsterdam. The beautiful botanical gardens are among the oldest in the world. More than 4.000 plants can be found in the picturesque buildings and gardens of the Hortus. Both tourists and locals love spending time at this charming place that once was used as a herb garden for pharmacists and doctors. Nowadays, it is a great spot to relax and a must see for nature lovers.&nbsp;<br /> <br /><br /></p>",2024-12-17 08:52:23
mec_id,1055,postingEventTitle,Hortus Botanicus Amsterdam	,Hortus Botanicus Amsterdam\t,2024-12-17 08:52:23
mec_id,1055,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1055,shortDesc,"The beautiful botanical gardens are among the oldest in the world.	
	",The beautiful botanical gardens are among the oldest in the world.\t\n\t,2024-12-17 08:52:23
mec_id,1056,longDesc,"<p>The Frans Hals Museum in Haarlem shows a collection of important paintings. Besides Frans Hals, you can admire artworks from Cornelis Engelsz, Jan Steen and many more prestigious artists.</p>
<p>An Impressive Collection of One of our Great Dutch Masters</p>
<p>The Dutch Golden Age is one of the most prominent periods in Dutch history. Many artists are known for their works from that time. Frans Hals is one of the most famous painters from the Golden Age. The Frans Hals Museum in Haarlem shows a collection of important paintings. Besides Frans Hals, you can admire great artworks from Cornelis Engelsz, Jan Steen and many more prestigious artists. The picturesque old building that hosts the museum, is located in the historic centre of Haarlem.<br /><br /></p>","<p>The Frans Hals Museum in Haarlem shows a collection of important paintings. Besides Frans Hals, you can admire artworks from Cornelis Engelsz, Jan Steen and many more prestigious artists.</p>\n<p>An Impressive Collection of One of our Great Dutch Masters</p>\n<p>The Dutch Golden Age is one of the most prominent periods in Dutch history. Many artists are known for their works from that time. Frans Hals is one of the most famous painters from the Golden Age. The Frans Hals Museum in Haarlem shows a collection of important paintings. Besides Frans Hals, you can admire great artworks from Cornelis Engelsz, Jan Steen and many more prestigious artists. The picturesque old building that hosts the museum, is located in the historic centre of Haarlem.<br /><br /></p>",2024-12-17 08:52:23
mec_id,1056,postingEventTitle,Frans Hals museum Haarlem	,Frans Hals museum Haarlem\t,2024-12-17 08:52:23
mec_id,1056,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1056,shortDesc,"The Frans Hals Museum in Haarlem shows a collection of important paintings. 	
	",The Frans Hals Museum in Haarlem shows a collection of important paintings. \t\n\t,2024-12-17 08:52:23
mec_id,1057,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1057,shortDesc,Have a look behind the scenes of Ajax Amsterdam and hear everything about the club and the stadium during a guided tour through the ArenA.	 	,Have a look behind the scenes of Ajax Amsterdam and hear everything about the club and the stadium during a guided tour through the ArenA.\t \t,2024-12-17 08:52:23
mec_id,1058,longDesc,"<p>Artifacts from the ancient civilizations of ancient Egypt, the Near East, the Greek World, Etruria, and the Roman Empire are curated and exhibited in this museum. <br /> </p>
<p>Are you into Ancient Civilizations and Archeology</p>
<p><br />Follow the tracks of the old Egyptians, Greeks and Romans in the Allard Pierson Museum. The museum of the University of Amsterdam displays artefacts of civilizations from centuries ago. Innovative technical methods offer an exciting way of discovering the life of our ancestors.</p>
<p>The international orientated museum gives an interesting insight into different civilizations and their historical developments. They are constantly innovating and rebuilding, so don not miss the latest innovations. A new building became available when the Nederlandse Bank vacated their office at the Oude Turfmarkt in 1976.<br /><br /></p>","<p>Artifacts from the ancient civilizations of ancient Egypt, the Near East, the Greek World, Etruria, and the Roman Empire are curated and exhibited in this museum. <br /> </p>\n<p>Are you into Ancient Civilizations and Archeology</p>\n<p><br />Follow the tracks of the old Egyptians, Greeks and Romans in the Allard Pierson Museum. The museum of the University of Amsterdam displays artefacts of civilizations from centuries ago. Innovative technical methods offer an exciting way of discovering the life of our ancestors.</p>\n<p>The international orientated museum gives an interesting insight into different civilizations and their historical developments. They are constantly innovating and rebuilding, so don not miss the latest innovations. A new building became available when the Nederlandse Bank vacated their office at the Oude Turfmarkt in 1976.<br /><br /></p>",2024-12-17 08:52:23
mec_id,1058,postingEventTitle,Allard Pierson Museum	,Allard Pierson Museum\t,2024-12-17 08:52:23
mec_id,1058,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1058,shortDesc,"The Allard Pierson Museum is the archaeological museum of the University of Amsterdam.	
	",The Allard Pierson Museum is the archaeological museum of the University of Amsterdam.\t\n\t,2024-12-17 08:52:23
mec_id,1059,longDesc,"<p>Learn all about wine with a tour through the museum and a tasting of 3 wines</p>
<p>In the always beautiful Arnhem you can find one of the oldest wineries in the Netherlands. This is the largest winery of our country. Enter the world of wine and stroll along long rows of oak barrels and wine racks filled with the most delicious wines. Thousands of bottles that ripen under ideal conditions, will be consumed when the aftertaste is at its peak.</p>
<p>At this museum, you will not only discover the impressive history of winemaking, yet an explaination is given on the role of wine in society. Here you feel like you are in a real French chateau and it becomes better during the esquisite tasting of 3 wines.</p>
<p>Come visit and become an expert in tasting and theory.&nbsp;<br /> <br /><br /></p>","<p>Learn all about wine with a tour through the museum and a tasting of 3 wines</p>\n<p>In the always beautiful Arnhem you can find one of the oldest wineries in the Netherlands. This is the largest winery of our country. Enter the world of wine and stroll along long rows of oak barrels and wine racks filled with the most delicious wines. Thousands of bottles that ripen under ideal conditions, will be consumed when the aftertaste is at its peak.</p>\n<p>At this museum, you will not only discover the impressive history of winemaking, yet an explaination is given on the role of wine in society. Here you feel like you are in a real French chateau and it becomes better during the esquisite tasting of 3 wines.</p>\n<p>Come visit and become an expert in tasting and theory.&nbsp;<br /> <br /><br /></p>",2024-12-17 08:52:23
mec_id,1059,postingEventTitle,Wine museum incl wine tasting	,Wine museum incl wine tasting\t,2024-12-17 08:52:23
mec_id,1059,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1059,shortDesc,"Learn all about wine with a tour through the museum and a tasting of 3 wines	
	",Learn all about wine with a tour through the museum and a tasting of 3 wines\t\n\t,2024-12-17 08:52:23
mec_id,1060,longDesc,"<p>Welcome to Nuenen, the Home Town of Vincent van Gogh </p>
<p>Two years of his life, Vincent van Gogh lived in the small town of Nuenen in the south of the Netherlands. During those productive years, he painted more than 180 works that mainly show the everyday life of people around town. Farmers, still-life paintings and the famous artwork The Potato Eaters date back to this period.</p>
<p>Nowadays, you can still visit the places where Van Gogh used to sketch and work. The town is a real outdoor museum with 23 locations that will bring the story of the artist closer to you. In the museum Vincentre, you can learn about the artist&rsquo;s life and read the letters that he wrote during his time in Nuenen.</p>","<p>Welcome to Nuenen, the Home Town of Vincent van Gogh </p>\n<p>Two years of his life, Vincent van Gogh lived in the small town of Nuenen in the south of the Netherlands. During those productive years, he painted more than 180 works that mainly show the everyday life of people around town. Farmers, still-life paintings and the famous artwork The Potato Eaters date back to this period.</p>\n<p>Nowadays, you can still visit the places where Van Gogh used to sketch and work. The town is a real outdoor museum with 23 locations that will bring the story of the artist closer to you. In the museum Vincentre, you can learn about the artist&rsquo;s life and read the letters that he wrote during his time in Nuenen.</p>",2024-12-17 08:52:23
mec_id,1060,postingEventTitle,VinCentre Nuenen	,VinCentre Nuenen\t,2024-12-17 08:52:23
mec_id,1060,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1060,shortDesc,"Welcome to Nuenen, the Home Town of Vincent van Gogh	
	","Welcome to Nuenen, the Home Town of Vincent van Gogh\t\n\t",2024-12-17 08:52:23
mec_id,1061,postingEventTitle,Vincent van Goghhuis - Zundert	,Vincent van Goghhuis - Zundert\t,2024-12-17 08:52:23
mec_id,1061,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1061,shortDesc,"Visit the Birthplace of Vincent van Gogh	
	",Visit the Birthplace of Vincent van Gogh\t\n\t,2024-12-17 08:52:23
mec_id,1062,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1062,shortDesc,"Canal Cruise Through the Venice of Holland	
	",Canal Cruise Through the Venice of Holland\t\n\t,2024-12-17 08:52:23
mec_id,1064,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1065,longDesc,"<p>Rivercruise on Maas River</p>
<p>Cruise on the Meuse <br />This boat trip gives you an excellent overall view of Maastricht from the water. The trip takes you past the historic St. Servaas bridge, the new Ceramique district, the Gouvernement building and St. Pietersberg Hill. Just before the Belgian border, the beat turns back towards the centre of Maastricht.</p>
<p>All cruises depart from our landing at Maaspromenade 58, between the St. Servatius Bridge or St. Servaasbrug and the Wilhelmina Bridge or Wilhelminabrug, within the pedestrian only zone in the city centre.</p>
<p>&nbsp;</p>","<p>Rivercruise on Maas River</p>\n<p>Cruise on the Meuse <br />This boat trip gives you an excellent overall view of Maastricht from the water. The trip takes you past the historic St. Servaas bridge, the new Ceramique district, the Gouvernement building and St. Pietersberg Hill. Just before the Belgian border, the beat turns back towards the centre of Maastricht.</p>\n<p>All cruises depart from our landing at Maaspromenade 58, between the St. Servatius Bridge or St. Servaasbrug and the Wilhelmina Bridge or Wilhelminabrug, within the pedestrian only zone in the city centre.</p>\n<p>&nbsp;</p>",2024-12-17 08:52:23
mec_id,1065,postingEventTitle,Maas Cruise Maastricht  Stiphout	,Maas Cruise Maastricht  Stiphout\t,2024-12-17 08:52:23
mec_id,1065,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1065,shortDesc,"Rivercruise on Maas River	
	",Rivercruise on Maas River\t\n\t,2024-12-17 08:52:23
mec_id,1066,longDesc,"<p>Beautiful Panorama painting of a fishermens village</p>
<p>Panorama Mesdag is cylinder shaped painting of the Dunes and Scheveningen, painted by Hendrik Willem and Sientje Mesdag. This cultural and historical monument of 120x14 meters shows how Scheveningen appeared in 1881. <br /><br /></p>
<p>&nbsp;</p>","<p>Beautiful Panorama painting of a fishermens village</p>\n<p>Panorama Mesdag is cylinder shaped painting of the Dunes and Scheveningen, painted by Hendrik Willem and Sientje Mesdag. This cultural and historical monument of 120x14 meters shows how Scheveningen appeared in 1881. <br /><br /></p>\n<p>&nbsp;</p>",2024-12-17 08:52:23
mec_id,1066,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1066,shortDesc,"Beautiful Panorama painting of a fishermens village	
	",Beautiful Panorama painting of a fishermens village\t\n\t,2024-12-17 08:52:23
mec_id,1067,postingEventTitle,Paleis het Loo	,Paleis het Loo\t,2024-12-17 08:52:23
mec_id,1067,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1067,shortDesc,"Royalty Feels Very Close at Paleis het Loo	
	",Royalty Feels Very Close at Paleis het Loo\t\n\t,2024-12-17 08:52:23
mec_id,1068,longDesc,"<p>It used to be the set for many medieval themed television shows in the Netherlands: the castle Muiderslot. Just outside of Amsterdam, the castle, is situated at the mouth of the river Vecht.</p>
<p>A Fairytale Castle in The Netherlands</p>
<p>It used to be the set for many medieval themed television shows in the Netherlands: the castle Muiderslot. Just outside of Amsterdam, the well preserved castle, is situated at the mouth of the river Vecht. The building, which was commissioned by Count Floris V, dates back to 1280 and is nowadays on the list of the UNESCO. Stroll through the beautiful gardens and various chambers of the castle and feel like a knight in the Middle Ages. Guided tours are included in the price. During the summer months, you might be lucky and also see a falconer with his birds of prey.<br /> <br /><br /></p>","<p>It used to be the set for many medieval themed television shows in the Netherlands: the castle Muiderslot. Just outside of Amsterdam, the castle, is situated at the mouth of the river Vecht.</p>\n<p>A Fairytale Castle in The Netherlands</p>\n<p>It used to be the set for many medieval themed television shows in the Netherlands: the castle Muiderslot. Just outside of Amsterdam, the well preserved castle, is situated at the mouth of the river Vecht. The building, which was commissioned by Count Floris V, dates back to 1280 and is nowadays on the list of the UNESCO. Stroll through the beautiful gardens and various chambers of the castle and feel like a knight in the Middle Ages. Guided tours are included in the price. During the summer months, you might be lucky and also see a falconer with his birds of prey.<br /> <br /><br /></p>",2024-12-17 08:52:23
mec_id,1068,postingEventTitle,Muiderslot (Amsterdam Castle)	,Muiderslot (Amsterdam Castle)\t,2024-12-17 08:52:23
mec_id,1068,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1068,shortDesc,"Just outside of Amsterdam, the well-preserved castle, is situated at the mouth of the river Vecht.	
	","Just outside of Amsterdam, the well-preserved castle, is situated at the mouth of the river Vecht.\t\n\t",2024-12-17 08:52:23
mec_id,1069,postingEventTitle,Museum Stoomtram Hoorn - Medemblik	,Museum Stoomtram Hoorn - Medemblik\t,2024-12-17 08:52:23
mec_id,1069,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,1069,shortDesc,"Historic steam locomotive that runst between Hoorn and Medemblik	
	",Historic steam locomotive that runst between Hoorn and Medemblik\t\n\t,2024-12-17 08:52:23
mec_id,1070,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,10711,additional_information,"- Parking available
- Not suitable for wheelchairs
- Pets are allowed",- Parking available\n- Not suitable for wheelchairs\n- Pets are allowed,2024-12-17 08:52:23
mec_id,10711,longDesc,"Experience the UNESCO protected the village of the Zaanse Schans by boat and get amazed by
our world heritage. See the 7 windmills, typical old school Dutch houses, the chocolate
factory and much more. You will be provided with general information about this area, as
well as specific information about the windmills, their history and the history of the VOC.
Please note that every tour is different, considering the group and their points of interest.
All our skippers tailor the tour to the needs of the group in order to make it as fun and
interactive as possible. All our tours are also limited to a maximum of 12 persons, to ensure
a personal and high-quality tour.","Experience the UNESCO protected the village of the Zaanse Schans by boat and get amazed by\nour world heritage. See the 7 windmills, typical old school Dutch houses, the chocolate\nfactory and much more. You will be provided with general information about this area, as\nwell as specific information about the windmills, their history and the history of the VOC.\nPlease note that every tour is different, considering the group and their points of interest.\nAll our skippers tailor the tour to the needs of the group in order to make it as fun and\ninteractive as possible. All our tours are also limited to a maximum of 12 persons, to ensure\na personal and high-quality tour.",2024-12-17 08:52:23
mec_id,10711,reseller_name,mauricio luna,Fotografiska Stockholm AB,2024-12-17 08:52:23
mec_id,10711,shortDesc,"Experience the UNESCO protected the village of the Zaanse Schans by boat and get amazed by
our world heritage. See the 7 windmills, typical old school Dutch houses, the chocolate
factory and much more. You will be provided with general information about this area, as
well as specific information about the windmills, their history and the history of the VOC.","Experience the UNESCO protected the village of the Zaanse Schans by boat and get amazed by\nour world heritage. See the 7 windmills, typical old school Dutch houses, the chocolate\nfactory and much more. You will be provided with general information about this area, as\nwell as specific information about the windmills, their history and the history of the VOC.",2024-12-17 08:52:23
mec_id,10714,additional_information,"- Parking available
 - Not suitable for wheelchairs
 - Pets are allowed",- Parking available\n - Not suitable for wheelchairs\n - Pets are allowed,2024-12-17 08:52:23
